"Location","Permission","Facilitated.by","Dive_Site","Transect","lat","lon","aca_geomorphology","slope_mean_2020_bio_oracle_3","terrain_ruggedness_index_2020_bio_oracle_3","topographic_position_index_2020_bio_oracle_3","DESIG","ADOPT_2024","NO_TAKE","NO_TK_AREA","STATUS_YR","Geomorphology","OBJECTI","grav_NC","pop_cnt","nm_prts","reef_vl","sedimnt","nutrint","cml_scr","tp_thrt","Region","is_bcu","grv_NC_","pp_cnt_","nm_prt_","rf_vl_r","sdmnt_r","ntrnt_r","score","scoreth","scorpfc","scoretr","scorecn","scorecy","biomass_kg","biomass_kg_ha","abundance_ind_250m2","FRic","FEve","FDiv","FDis","RaoQ"
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","GoldenNuggets","SAV_GNU_Transect 6",-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Deep Lagoon",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,2.62650602301187,105.060240920475,180,2.77067193325172e-14,0.600811937349978,0.912924317085777,0.152263768087645,0.0325467682084109
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","GoldenNuggets","SAV_GNU_Transect 7",-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Deep Lagoon",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,7.79487130003232,311.794852001293,303,2.05661938599114e-14,0.637307138671423,0.95442360437449,0.10507583712182,0.0239889121608992
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","GoldenNuggets","SAV_GNU_Transect 8",-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Deep Lagoon",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,8.34765711183311,333.906284473324,237,1.81634500108508e-11,0.649307729720553,0.939660395543962,0.198687144859238,0.0497500802285085
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","MysteryReef","WAI_MYS_Transect 1",-16.82181319,179.1888587,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,8.88293628951401,355.31745158056,101,1.45278407799758e-16,0.593443596930301,0.924699818172406,0.204755243461917,0.0441236988117825
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","MysteryReef","WAI_MYS_Transect 2",-16.82181319,179.1888587,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,9.7096282864957,388.385131459828,201,5.1009636128946e-13,0.633582242028438,0.914783380385961,0.187371621259442,0.0393540144651536
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","MysteryReef","WAI_MYS_Transect 3",-16.82181319,179.1888587,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,8.04316840034154,321.726736013661,186,6.50046692267174e-12,0.699780524831859,0.873820154516492,0.183011447273896,0.0381613619994301
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","MysteryReef","WAI_MYS_transect 4",-16.82181319,179.1888587,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,11.3053167546828,452.212670187313,525,5.37051298660911e-13,0.622470683570669,0.955591849945872,0.0993357212723163,0.0193632691748984
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","MysteryReef","WAI_MYS_Transect 5",-16.82181319,179.1888587,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,19.5049216401565,780.196865606261,259,1.01104540908629e-11,0.638099786788711,0.93658732463559,0.191909052389394,0.0420336253710741
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","SplitRock","SAV_SLR_Transect 1",-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Sheltered Reef Slope",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,7.31509018010154,292.603607204061,128,4.82578208762285e-13,0.659324159857376,0.946403686397914,0.1613532280028,0.0367230991564134
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","SplitRock","SAV_SLR_Transect 2",-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Sheltered Reef Slope",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,3.63628432334395,145.451372933758,154,3.22197632635807e-18,0.509863215527199,0.931332366127605,0.226140177799287,0.0621183528378725
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","SplitRock","SAV_SLR_Transect 3",-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Sheltered Reef Slope",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,1.67003917915583,66.8015671662333,59,7.37656018117693e-16,0.748397448966587,0.95726151373196,0.192250288332537,0.0422364175459491
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","SplitRock","SAV_SLR_Transect 4",-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Sheltered Reef Slope",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,7.73508506683011,309.403402673204,132,8.50521013424707e-13,0.686499386881078,0.870616214121175,0.156097135167176,0.0343280322254053
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","SplitRock","SAV_SLR_Transect 5",-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Sheltered Reef Slope",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,9.03815181862406,361.526072744962,162,7.41675565560145e-13,0.741331153264016,0.936204870724498,0.222706133833789,0.0540552183344228
"Yasawa","Muaira","Barefoot Manta","Vuvui","YA_VUI_Transect 1",-17.19002182,177.1993791,"Terrestrial Reef Flat",0.072848953,10.474944,-5.7781749,"qoliqoli","Non-Adopter","None",0,"","Terrestrial Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,3.57759418632136,143.103767452854,92,4.64822918936654e-17,0.687729642252698,0.906213167284135,0.166188322983164,0.0313283687950743
"Yasawa","Muaira","Barefoot Manta","Vuvui","YA_VUI_Transect 2",-17.19002182,177.1993791,"Terrestrial Reef Flat",0.072848953,10.474944,-5.7781749,"qoliqoli","Non-Adopter","None",0,"","Terrestrial Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,5.83450296827627,233.380118731051,129,1.12546101462531e-14,0.689457026613775,0.904451188324345,0.187588251056076,0.0398254522829559
"Yasawa","Muaira","Barefoot Manta","Vuvui","YA_VUI_Transect 3",-17.19002182,177.1993791,"Terrestrial Reef Flat",0.072848953,10.474944,-5.7781749,"qoliqoli","Non-Adopter","None",0,"","Terrestrial Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,4.85796655998943,194.318662399577,219,4.60073625489566e-15,0.679224011888063,0.860341541612651,0.171178543083123,0.0334893606845011
"Yasawa","Muaira","Barefoot Manta","Vuvui","YA_VUI_Transect 4",-17.19002182,177.1993791,"Terrestrial Reef Flat",0.072848953,10.474944,-5.7781749,"qoliqoli","Non-Adopter","None",0,"","Terrestrial Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,4.64647842043271,185.859136817309,85,2.61225818780056e-15,0.68329366911311,0.933350414292791,0.186153033127283,0.0374900690371155
"Yasawa","Muaira","Barefoot Manta","Vuvui","YA_VUI_Transect 5",-17.19002182,177.1993791,"Terrestrial Reef Flat",0.072848953,10.474944,-5.7781749,"qoliqoli","Non-Adopter","None",0,"","Terrestrial Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,7.99348383068983,319.739353227593,274,4.49655965190305e-15,0.750452881184609,0.978485740025547,0.195395007106808,0.0452699626099201
"Yasawa","Muaira","Barefoot Manta","MantaChannel","YA_MAC_Transect 1",-17.1716061,177.1884218,NA,0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,14.8552646175635,594.21058470254,491,1.09155927564498e-12,0.565470467295074,0.90066579722485,0.112834180554882,0.0237310278221452
"Yasawa","Muaira","Barefoot Manta","MantaChannel","YA_MAC_Transect 2",-17.1716061,177.1884218,NA,0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,32.4609575991812,1298.43830396725,249,2.03949945207376e-13,0.579189791094693,0.835454782462728,0.194798657399439,0.0542446928901696
"Yasawa","Muaira","Barefoot Manta","MantaChannel","YA_MAC_Transect 3",-17.1716061,177.1884218,NA,0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,4.6055256760292,184.221027041168,302,3.2886378164745e-13,0.627385701663404,0.88445975936868,0.0896772780891041,0.0169299606211022
"Yasawa","Muaira","Barefoot Manta","MantaChannel","YA_MAC_Transect 4",-17.1716061,177.1884218,NA,0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,13.8963891405348,555.855565621392,207,5.20807541401339e-15,0.579987774387269,0.766591613229633,0.124201039146807,0.0308904620942493
"Yasawa","Muaira","Barefoot Manta","MantaChannel","YA_MAC_Transect 5",-17.1716061,177.1884218,NA,0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,8.67092908580625,346.83716343225,332,9.21851067524989e-12,0.630120837836828,0.940187481724348,0.112430152594205,0.0248763496423223
"Yasawa","Muaira","Barefoot Manta","YaCOW","YA_COW_Transect 1",-17.16472821,177.1946053,"Outer Reef Flat",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Outer Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,12.7199621367983,508.798485471932,552,3.34937403555997e-11,0.717610537436091,0.949483999151468,0.0929884450901989,0.024449569706423
"Yasawa","Muaira","Barefoot Manta","YaCOW","YA_COW_Transect 2",-17.16472821,177.1946053,"Outer Reef Flat",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Outer Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,10.4500030561503,418.000122246013,572,1.03768449520017e-10,0.62482546413513,0.89625448246542,0.181197108971909,0.0457612112389477
"Yasawa","Muaira","Barefoot Manta","YaCOW","YA_COW_Transect 3",-17.16472821,177.1946053,"Outer Reef Flat",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Outer Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,14.5074684093888,580.298736375553,838,9.24123787288324e-12,0.669463144134716,0.975285020398604,0.0962937208396556,0.0218384495224968
"Yasawa","Muaira","Barefoot Manta","YaCOW","YA_COW_Transect 4",-17.16472821,177.1946053,"Outer Reef Flat",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Outer Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,58.3117567506455,2332.47027002582,646,9.40754248718033e-11,0.604137071155896,0.952473717537775,0.123892263673283,0.0346821194964761
"Yasawa","Muaira","Barefoot Manta","YaCOW","YA_COW_Transect 5",-17.16472821,177.1946053,"Outer Reef Flat",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Outer Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,18.5346670209561,741.386680838245,876,2.56626859067483e-10,0.704922552599068,0.909937676629759,0.0602455624694238,0.0154145856442338
"Yasawa","Muaira","Barefoot Manta","ValiBeach","YA_VAL_Transect 1",-17.16406392,177.1918663,"Sheltered Reef Slope",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,6.89454041481146,275.781616592459,209,1.18678905125723e-11,0.693243971606001,0.920046610426364,0.188968218222467,0.0437805061452733
"Yasawa","Muaira","Barefoot Manta","ValiBeach","YA_VAL_Transect 2",-17.16406392,177.1918663,"Sheltered Reef Slope",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,10.9445443181516,437.781772726062,280,4.06721429491141e-11,0.617996755790068,0.924436605245327,0.230021920994964,0.0647289614427653
"Yasawa","Muaira","Barefoot Manta","ValiBeach","YA_VAL_Transect 3",-17.16406392,177.1918663,"Sheltered Reef Slope",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,6.11596784870609,244.638713948244,151,7.14845174467692e-13,0.655057468506456,0.946487822514654,0.180287459366132,0.0411875030943531
"Yasawa","Muaira","Barefoot Manta","ValiBeach","YA_VAL_Transect 4",-17.16406392,177.1918663,"Sheltered Reef Slope",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,6.93647313283988,277.458925313595,385,2.86906895775476e-12,0.727844005117225,0.959490577537998,0.130628980606438,0.0274186480432266
"Yasawa","Muaira","Barefoot Manta","ValiBeach","YA_VAL_Transect 5",-17.16406392,177.1918663,"Sheltered Reef Slope",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,4.84651237914255,193.860495165702,338,5.14566769462316e-13,0.70418086770095,0.950307340068547,0.12834858607421,0.0263280805225036
"Yasawa","Muaira","Barefoot Manta","LittleWonders","YA_LIW_Transect 1",-17.15925308,177.1671203,"Sheltered Reef Slope",0.070601173,7.5770392,4.7067151,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,2.44601786252678,97.8407145010712,88,1.6053355844882e-17,0.646312134166108,0.906026708042107,0.176437705654859,0.0328034003729652
"Yasawa","Muaira","Barefoot Manta","LittleWonders","YA_LIW_Transect 2",-17.15925308,177.1671203,"Sheltered Reef Slope",0.070601173,7.5770392,4.7067151,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,2.38308693455069,95.3234773820276,80,4.4343225281764e-17,0.672739516339293,0.942388838118827,0.158344843201519,0.0272796856062319
"Yasawa","Muaira","Barefoot Manta","LittleWonders","YA_LIW_Transect 3",-17.15925308,177.1671203,"Sheltered Reef Slope",0.070601173,7.5770392,4.7067151,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,2.11123934397943,84.4495737591774,86,2.59925705772926e-15,0.74527377543043,0.948594330671349,0.168499620305507,0.0323227242215366
"Yasawa","Muaira","Barefoot Manta","LittleWonders","YA_LIW_Transect 4",-17.15925308,177.1671203,"Sheltered Reef Slope",0.070601173,7.5770392,4.7067151,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,6.77252298254788,270.900919301915,142,8.25537839417018e-12,0.672824275464843,0.927337468166761,0.203325373380772,0.0440562376252496
"Yasawa","Muaira","Barefoot Manta","LittleWonders","YA_LIW_Transect 5",-17.15925308,177.1671203,"Sheltered Reef Slope",0.070601173,7.5770392,4.7067151,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,0.86640655894481,34.6562623577924,90,4.12472830502325e-17,0.696502745835486,0.893991945023439,0.0937827769956909,0.0166599068875394
