Location,Permission,Fishing_Ground,Facilitated.by,Dive_Site,Transect,Median_Depth,lat,lon,aca_geomorphology,slope_mean_2020_bio_oracle_3,terrain_ruggedness_index_2020_bio_oracle_3,topographic_position_index_2020_bio_oracle_3,DESIG,ADOPT_2024,Median..year.,Timescale..years.,NO_TAKE,NO_TK_AREA,STATUS_YR,Geomorphology,OBJECTI,grav_NC,pop_cnt,nm_prts,reef_vl,sedimnt,nutrint,cml_scr,tp_thrt,Region,is_bcu,grv_NC_,pp_cnt_,nm_prt_,rf_vl_r,sdmnt_r,ntrnt_r,score,scoreth,scorpfc,scoretr,scorecn,scorecy,biomass_kg,biomass_kg_ha,abundance_ind_250m2,FRic,FEve,FDiv,FDis,RaoQ,Year,dhw_max_6_year_max,dhw_max_6_year_mean,sst_mean_6_year_mean,sst_median_6_year_mean,sst_q90_6_year_mean,sst_sd_6_year_mean,andrello_sediments,closest_ID,closest_Lat,closest_Lon,Grav_tot,cryptoBRout,crypto5BRout,crypto15BRout,pareBRout,pare5BRout,pare15BRout,residBRout,resid15BRout,resid35BRout,transiBRout,transi15BRout,transi35BRout,cryptoBROF,crypto5BROF,crypto15BROF,pareBROF,pare5BROF,pare15BROF,residBROF,resid15BROF,resid35BROF,transiBROF,transi15BROF,transi35BROF,cryptoBRbtw,crypto5BRbtw,crypto15BRbtw,pareBRbtw,pare5BRbtw,pare15BRbtw,residBRbtw,resid15BRbtw,resid35BRbtw,transiBRbtw,transi15BRbtw,transi35BRbtw,cryptoBRin,crypto5BRin,crypto15BRin,pareBRin,pare5BRin,pare15BRin,residBRin,resid15BRin,resid35BRin,transiBRin,transi15BRin,transi35BRin,cryptoBRIF,crypto5BRIF,crypto15BRIF,pareBRIF,pare5BRIF,pare15BRIF,residBRIF,resid15BRIF,resid35BRIF,transiBRIF,transi15BRIF,transi35BRIF,cryptoLR,crypto5LR,crypto15LR,pare5LR,pare15LR,pareLR,transiLR,transi15LR,transi35LR,residLR,resid15LR,resid35LR,sp_richn,fdis,feve,fric,fdiv,fori,fspe
Yasawa,Kuata,Namara,Barefoot Manta,KuataGoat,KUA_GOAT_Transect 3,3,-17.33537481,177.1509809,Deep Lagoon,0.16416138,16.897337,-2.3884435,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,,Sheltered Reef Slope,47926,0.497143713,0.647062056,0,0.757802769,0.854733706,0.695336539,0.575346464,Sediments,Melanesia,non-refugia,0.697049597,1005.858948,0,33,178.8015289,0.014073923,-0.01278,-0.3972,0.18457,-0.55469,0.47781,-0.1116,4.859528947,194.3811579,331,8.03e-13,0.686235127,0.9080854,0.179581448,0.03941677,2024,8.7239704,3.08673,28.311899,28.375799,29.655399,1.05889,114.89727,V9942,-17.3,177.16,11,38,68,16,26,35,58,26,83,36,0,13,0,505,3073,861,808,2438,1581,720,1004,129,0,324,0,128439.2215,1022.51302,5358.466667,6728.134268,4350.923264,2869.418449,1227.375846,25343.28577,23552.07202,0,45.41280889,0,72,91,31,50,74,109,50,142,86,24,77,38,855,3182,1721,1368,2640,2268,920,1887,230,615,1767,488,0,15,50,34,60,0,0,0,0,0,23,0,38,0.585895364,0.537751,0.087669582,0.875513638,0.083898808,0.492218596
Yasawa,Kuata,Namara,Barefoot Manta,KuataGoat,KUA_GOAT_Transect 4,3,-17.33537481,177.1509809,Deep Lagoon,0.16416138,16.897337,-2.3884435,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,,Sheltered Reef Slope,47926,0.497143713,0.647062056,0,0.757802769,0.854733706,0.695336539,0.575346464,Sediments,Melanesia,non-refugia,0.697049597,1005.858948,0,33,178.8015289,0.014073923,-0.01278,-0.3972,0.18457,-0.55469,0.47781,-0.1116,7.780960981,311.2384392,416,8.85e-13,0.666241398,0.930060827,0.169522915,0.035348172,2024,8.7239704,3.08673,28.311899,28.375799,29.655399,1.05889,114.89727,V9942,-17.3,177.16,11,38,68,16,26,35,58,26,83,36,0,13,0,505,3073,861,808,2438,1581,720,1004,129,0,324,0,128439.2215,1022.51302,5358.466667,6728.134268,4350.923264,2869.418449,1227.375846,25343.28577,23552.07202,0,45.41280889,0,72,91,31,50,74,109,50,142,86,24,77,38,855,3182,1721,1368,2640,2268,920,1887,230,615,1767,488,0,15,50,34,60,0,0,0,0,0,23,0,40,0.554736194,0.488827,0.070880141,0.896461834,0.041880123,0.443005718
Yasawa,Kuata,Namara,Barefoot Manta,KuataMPA,KUA_MPA_Transect 1,6,-17.36183827,177.1359799,Terrestrial Reef Flat,0.22318776,21.863625,4.6390557,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,Tourism,Melanesia,non-refugia,0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,4.876677379,195.0670952,129,2.17e-15,0.619521839,0.965642245,0.179342447,0.041748147,2024,8.5515203,3.05423,28.304701,28.3654,29.6367,1.04562,63.649574,V9981,-17.38,177.08,15,21,33,4,13,15,17,13,38,12,0,4,1,190,498,155,364,212,156,260,152,32,0,63,8,5023.158095,3086.041893,136773.1381,606407.34,7227.178042,5416.180072,612119.7692,375954.6337,1275.185145,0,0,1255.398346,138,73,24,101,53,77,101,114,159,14,35,21,1845,3668,1756,2884,2390,1791,2160,1713,420,300,1422,472,0,43,0,64,6,0,0,0,0,0,5,0,23,0.470940282,0.361089,0.02398088,0.885783963,0.039198185,0.393502108
Yasawa,Kuata,Namara,Barefoot Manta,KuataMPA,KUA_MPA_Transect 2,6,-17.36183827,177.1359799,Terrestrial Reef Flat,0.22318776,21.863625,4.6390557,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,Tourism,Melanesia,non-refugia,0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,4.674106154,186.9642462,67,3.3e-17,0.64816336,0.786462867,0.123613227,0.021750073,2024,8.5515203,3.05423,28.304701,28.3654,29.6367,1.04562,63.649574,V9981,-17.38,177.08,15,21,33,4,13,15,17,13,38,12,0,4,1,190,498,155,364,212,156,260,152,32,0,63,8,5023.158095,3086.041893,136773.1381,606407.34,7227.178042,5416.180072,612119.7692,375954.6337,1275.185145,0,0,1255.398346,138,73,24,101,53,77,101,114,159,14,35,21,1845,3668,1756,2884,2390,1791,2160,1713,420,300,1422,472,0,43,0,64,6,0,0,0,0,0,5,0,20,0.253180279,0.283191,0.017687288,0.86513965,0.052955736,0.345086229
Yasawa,Kuata,Namara,Barefoot Manta,KuataMPA,KUA_MPA_Transect 3,6,-17.36183827,177.1359799,Terrestrial Reef Flat,0.22318776,21.863625,4.6390557,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,Tourism,Melanesia,non-refugia,0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,7.576776533,303.0710613,135,6.38e-15,0.72096285,0.899680745,0.200848763,0.045090101,2024,8.5515203,3.05423,28.304701,28.3654,29.6367,1.04562,63.649574,V9981,-17.38,177.08,15,21,33,4,13,15,17,13,38,12,0,4,1,190,498,155,364,212,156,260,152,32,0,63,8,5023.158095,3086.041893,136773.1381,606407.34,7227.178042,5416.180072,612119.7692,375954.6337,1275.185145,0,0,1255.398346,138,73,24,101,53,77,101,114,159,14,35,21,1845,3668,1756,2884,2390,1791,2160,1713,420,300,1422,472,0,43,0,64,6,0,0,0,0,0,5,0,29,0.286305552,0.250029,0.028050242,0.906326379,0.027672415,0.35631461
Yasawa,Kuata,Namara,Barefoot Manta,KuataMPA,KUA_MPA_Transect 4,2.5,-17.36183827,177.1359799,Terrestrial Reef Flat,0.22318776,21.863625,4.6390557,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,Tourism,Melanesia,non-refugia,0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,7.38720621,295.4882484,101,3.27e-16,0.750397753,0.937015048,0.227721523,0.054813431,2024,8.5515203,3.05423,28.304701,28.3654,29.6367,1.04562,63.649574,V9981,-17.38,177.08,15,21,33,4,13,15,17,13,38,12,0,4,1,190,498,155,364,212,156,260,152,32,0,63,8,5023.158095,3086.041893,136773.1381,606407.34,7227.178042,5416.180072,612119.7692,375954.6337,1275.185145,0,0,1255.398346,138,73,24,101,53,77,101,114,159,14,35,21,1845,3668,1756,2884,2390,1791,2160,1713,420,300,1422,472,0,43,0,64,6,0,0,0,0,0,5,0,26,0.311658973,0.458309,0.014137467,0.786463935,0.025086903,0.344604508
Yasawa,Kuata,Namara,Barefoot Manta,KuataMPA,KUA_MPA_Transect 5,2.5,-17.36183827,177.1359799,Terrestrial Reef Flat,0.22318776,21.863625,4.6390557,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,Tourism,Melanesia,non-refugia,0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,4.63184197,185.2736788,161,1.31e-14,0.757279164,0.913111614,0.217592998,0.050083623,2024,8.5515203,3.05423,28.304701,28.3654,29.6367,1.04562,63.649574,V9981,-17.38,177.08,15,21,33,4,13,15,17,13,38,12,0,4,1,190,498,155,364,212,156,260,152,32,0,63,8,5023.158095,3086.041893,136773.1381,606407.34,7227.178042,5416.180072,612119.7692,375954.6337,1275.185145,0,0,1255.398346,138,73,24,101,53,77,101,114,159,14,35,21,1845,3668,1756,2884,2390,1791,2160,1713,420,300,1422,472,0,43,0,64,6,0,0,0,0,0,5,0,34,0.38234538,0.406463,0.029885148,0.736439897,0.038023256,0.333041382
Yasawa,Kuata,Namara,Barefoot Manta,KuataNonMPA,KUA_noMPA_Transect 1,9,-17.3660347,177.1399643,Terrestrial Reef Flat,0.16416138,16.897337,-2.3884435,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,Tourism,Melanesia,non-refugia,0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,1.691622626,67.66490503,57,5.42e-16,0.756300263,0.904957782,0.182407189,0.037539789,2024,8.7239704,3.08673,28.311899,28.375799,29.655399,1.05889,63.649574,V9981,-17.38,177.08,15,21,33,4,13,15,17,13,38,12,0,4,1,190,498,155,364,212,156,260,152,32,0,63,8,5023.158095,3086.041893,136773.1381,606407.34,7227.178042,5416.180072,612119.7692,375954.6337,1275.185145,0,0,1255.398346,138,73,24,101,53,77,101,114,159,14,35,21,1845,3668,1756,2884,2390,1791,2160,1713,420,300,1422,472,0,43,0,64,6,0,0,0,0,0,5,0,27,0.388284893,0.515946,0.030203521,0.844382308,0.015315065,0.350266358
Yasawa,Kuata,Namara,Barefoot Manta,KuataNonMPA,KUA_noMPA_Transect 2,9,-17.3660347,177.1399643,Terrestrial Reef Flat,0.16416138,16.897337,-2.3884435,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,Tourism,Melanesia,non-refugia,0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,1.271896398,50.87585594,62,3.34e-17,0.726523285,0.883148693,0.160018086,0.029553907,2024,8.7239704,3.08673,28.311899,28.375799,29.655399,1.05889,63.649574,V9981,-17.38,177.08,15,21,33,4,13,15,17,13,38,12,0,4,1,190,498,155,364,212,156,260,152,32,0,63,8,5023.158095,3086.041893,136773.1381,606407.34,7227.178042,5416.180072,612119.7692,375954.6337,1275.185145,0,0,1255.398346,138,73,24,101,53,77,101,114,159,14,35,21,1845,3668,1756,2884,2390,1791,2160,1713,420,300,1422,472,0,43,0,64,6,0,0,0,0,0,5,0,21,0.446971584,0.602127,0.017917822,0.895071832,0.03737202,0.366893378
Yasawa,Kuata,Namara,Barefoot Manta,KuataNonMPA,KUA_noMPA_Transect 3,6,-17.3660347,177.1399643,Terrestrial Reef Flat,0.16416138,16.897337,-2.3884435,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,Tourism,Melanesia,non-refugia,0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,3.403598155,136.1439262,63,2.7e-16,0.742049441,0.851883249,0.140238532,0.028019676,2024,8.7239704,3.08673,28.311899,28.375799,29.655399,1.05889,63.649574,V9981,-17.38,177.08,15,21,33,4,13,15,17,13,38,12,0,4,1,190,498,155,364,212,156,260,152,32,0,63,8,5023.158095,3086.041893,136773.1381,606407.34,7227.178042,5416.180072,612119.7692,375954.6337,1275.185145,0,0,1255.398346,138,73,24,101,53,77,101,114,159,14,35,21,1845,3668,1756,2884,2390,1791,2160,1713,420,300,1422,472,0,43,0,64,6,0,0,0,0,0,5,0,24,0.3945689,0.283303,0.025209015,0.78484498,0.068568533,0.34242203
Yasawa,Kuata,Namara,Barefoot Manta,KuataNonMPA,KUA_noMPA_Transect 4,6,-17.3660347,177.1399643,Terrestrial Reef Flat,0.16416138,16.897337,-2.3884435,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,Tourism,Melanesia,non-refugia,0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,1.720363404,68.81453616,47,1.18e-15,0.706387951,0.804755707,0.151376609,0.031862106,2024,8.7239704,3.08673,28.311899,28.375799,29.655399,1.05889,63.649574,V9981,-17.38,177.08,15,21,33,4,13,15,17,13,38,12,0,4,1,190,498,155,364,212,156,260,152,32,0,63,8,5023.158095,3086.041893,136773.1381,606407.34,7227.178042,5416.180072,612119.7692,375954.6337,1275.185145,0,0,1255.398346,138,73,24,101,53,77,101,114,159,14,35,21,1845,3668,1756,2884,2390,1791,2160,1713,420,300,1422,472,0,43,0,64,6,0,0,0,0,0,5,0,22,0.394374614,0.346012,0.047407193,0.839390951,0.058432643,0.36254783
Yasawa,Kuata,Namara,Barefoot Manta,KuataNonMPA,KUA_noMPA_Transect 5,4,-17.3660347,177.1399643,Terrestrial Reef Flat,0.16416138,16.897337,-2.3884435,qoliqoli,Non-Adopter,Non-Adopter,Non-Adopter,None,0,None,Sheltered Reef Slope,48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,Tourism,Melanesia,non-refugia,0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,0.632091874,25.28367497,54,1.22e-15,0.791175968,0.88898215,0.185264472,0.039510227,2024,8.7239704,3.08673,28.311899,28.375799,29.655399,1.05889,63.649574,V9981,-17.38,177.08,15,21,33,4,13,15,17,13,38,12,0,4,1,190,498,155,364,212,156,260,152,32,0,63,8,5023.158095,3086.041893,136773.1381,606407.34,7227.178042,5416.180072,612119.7692,375954.6337,1275.185145,0,0,1255.398346,138,73,24,101,53,77,101,114,159,14,35,21,1845,3668,1756,2884,2390,1791,2160,1713,420,300,1422,472,0,43,0,64,6,0,0,0,0,0,5,0,27,0.392656652,0.430617,0.018968869,0.844836885,0.019338913,0.383517297
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,GoldenNuggets,SAV_GNU_Transect 4,10,-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Sheltered Reef Slope,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,4.122328944,164.8931578,214,2.96e-12,0.563657569,0.836772713,0.113717274,0.025260883,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,56.710823,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,28,0.544122914,0.47071,0.316991458,0.770110688,0.088392804,0.473800012
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,GoldenNuggets,SAV_GNU_Transect 5,10,-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Sheltered Reef Slope,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,12.87821711,515.1286844,321,1.37e-11,0.624414628,0.932639499,0.192272814,0.047226391,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,56.710823,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,40,0.632912014,0.422014,0.216963283,0.807450662,0.067418317,0.484289024
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,GoldenNuggets,SAV_GNU_Transect 6,5,-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Sheltered Reef Slope,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,2.626506023,105.0602409,180,2.77e-14,0.600811937,0.912924317,0.152263768,0.032546768,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,56.710823,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,30,0.479337319,0.387234,0.050016388,0.74405268,0.060041571,0.409932352
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,GoldenNuggets,SAV_GNU_Transect 7,5,-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Sheltered Reef Slope,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,7.7948713,311.794852,303,2.06e-14,0.637307139,0.954423604,0.105075837,0.023988912,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,56.710823,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,38,0.446139514,0.373261,0.0547337,0.808377809,0.038770579,0.374835163
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,GoldenNuggets,SAV_GNU_Transect 8,3,-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Sheltered Reef Slope,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,8.347657112,333.9062845,237,1.82e-11,0.64930773,0.939660396,0.198687145,0.04975008,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,56.710823,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,40,0.608524947,0.515962,0.274874064,0.798991968,0.070766517,0.457943758
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,SplitRock,SAV_SLR_Transect 1,10.5,-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Sheltered Reef Slope,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,7.31509018,292.6036072,128,4.83e-13,0.65932416,0.946403686,0.161353228,0.036723099,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,75.724457,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,20,0.534362517,0.610538,0.072852427,0.874282346,0.032287656,0.455953538
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,SplitRock,SAV_SLR_Transect 2,10.5,-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Sheltered Reef Slope,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,3.636284323,145.4513729,154,3.22e-18,0.509863216,0.931332366,0.226140178,0.062118353,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,75.724457,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,15,0.618197676,0.397177,0.07942283,0.936441168,0.098191407,0.725135432
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,SplitRock,SAV_SLR_Transect 3,5,-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Sheltered Reef Slope,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,1.670039179,66.80156717,59,7.38e-16,0.748397449,0.957261514,0.192250288,0.042236418,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,75.724457,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,24,0.40527193,0.365611,0.026416936,0.894944501,0.039738699,0.360293194
VanuaLevu,Savusavu,Savusavu,Bua Provincial Councial/KorosunDive,SplitRock,SAV_SLR_Transect 4,5,-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,Locally Managed Marine Area,2005-2009,2007,18,Part,20.6,2004,Sheltered Reef Slope,47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,Industrial dev,Melanesia,refugia,0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,7.735085067,309.4034027,132,8.51e-13,0.686499387,0.870616214,0.156097135,0.034328032,2023,8.2347403,2.5048299,27.803801,27.770901,29.3599,1.20778,75.724457,V9994,-16.82,179.16,10,15,44,4,14,36,25,14,37,13,1,1,1,135,675,161,372,1118,597,230,243,31,15,3,8,29905.73043,18080.48411,327,16263.98534,162.3865676,99.06378495,17088.71717,460.2365627,214.1349248,256965.9912,275158.8505,129466.6713,78,91,25,49,59,84,49,145,70,15,84,42,840,3316,1264,1338,2510,1248,895,1402,124,435,1767,776,0,24,0,4,0,0,0,0,0,0,0,0,30,0.58993151,0.405538,0.090335836,0.88985187,0.055211948,0.463145172
