"Location","Permission","Facilitated.by","Dive_Site","Fishing.Grounds","Transect","lat","lon","aca_geomorphology","slope_mean_2020_bio_oracle_3","terrain_ruggedness_index_2020_bio_oracle_3","topographic_position_index_2020_bio_oracle_3","DESIG","ADOPT_2024","NO_TAKE","NO_TK_AREA","STATUS_YR","Geomorphology","OBJECTI","grav_NC","pop_cnt","nm_prts","reef_vl","sedimnt","nutrint","cml_scr","tp_thrt","Region","is_bcu","grv_NC_","pp_cnt_","nm_prt_","rf_vl_r","sdmnt_r","ntrnt_r","score","scoreth","scorpfc","scoretr","scorecn","scorecy","biomass_kg","biomass_kg_ha","abundance_ind_250m2","FRic","FEve","FDiv","FDis","RaoQ","Sizec"
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","AliceWonderland","Wailevu","WAI_ALI_Transect 3",-16.82817665,179.1878434,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,8.80388197418089,352.155278967236,154,1.58307405927256e-11,0.652827162381265,0.935472309396602,0.328225851989997,0.11385850860628,22.6624452971271
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","AliceWonderland","Wailevu","WAI_ALI_Transect 4",-16.82817665,179.1878434,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,8.59300931522332,343.720372608933,177,1.99056272869921e-12,0.655762996658259,0.928144534859756,0.30649637554247,0.103825862348385,21.4883682286474
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","AliceWonderland","Wailevu","WAI_ALI_Transect 5",-16.82817665,179.1878434,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,5.36471167310778,214.588466924311,156,2.12237993306802e-11,0.680176082104159,0.929870005064012,0.223104289903733,0.0691436932635769,15.1205505279035
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","GoldenNuggets","Savusavu","SAV_GNU_Transect 4",-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Deep Lagoon",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,4.12232894447292,164.893157778917,214,1.2735786711456e-09,0.594747161362563,0.832421015573169,0.23121876293059,0.0791214183964554,13.1787992660935
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","GoldenNuggets","Savusavu","SAV_GNU_Transect 5",-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Deep Lagoon",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,12.8782171110328,515.128684441313,321,8.34840652459025e-09,0.641549979973682,0.878128584164802,0.369969312254952,0.145906551521403,18.4189887306857
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","GoldenNuggets","Savusavu","SAV_GNU_Transect 6",-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Deep Lagoon",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,2.62650602301187,105.060240920475,180,7.30426189128648e-11,0.610376442386674,0.886506053981865,0.262321900647309,0.0871109850117859,13.0614532677525
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","GoldenNuggets","Savusavu","SAV_GNU_Transect 7",-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Deep Lagoon",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,7.79487130003232,311.794852001293,303,1.77948896620315e-10,0.652587916494466,0.89620119872366,0.252092014017492,0.0874676584625355,13.9644183905658
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","GoldenNuggets","Savusavu","SAV_GNU_Transect 8",-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Deep Lagoon",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,8.34765711183311,333.906284473324,237,4.86572058414695e-09,0.667828418791239,0.910619816798083,0.300357852157895,0.112977517157756,18.5207819163691
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","MysteryReef","Wailevu","WAI_MYS_Transect 1",-16.82181319,179.1888587,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,8.88293628951401,355.31745158056,101,5.42673147588744e-14,0.569886172801807,0.916087060128905,0.31284921982838,0.103041385143219,20.4338309216915
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","MysteryReef","Wailevu","WAI_MYS_Transect 2",-16.82181319,179.1888587,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,9.7096282864957,388.385131459828,201,1.37523389593985e-10,0.641690132622992,0.91945463984522,0.29555929472412,0.0987946896469317,16.8768724137778
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","MysteryReef","Wailevu","WAI_MYS_Transect 3",-16.82181319,179.1888587,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,8.04316840034154,321.726736013661,186,1.90700544369604e-09,0.677697780662827,0.884606389082462,0.279631562081314,0.0905055682271039,16.8588644881961
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","MysteryReef","Wailevu","WAI_MYS_transect 4",-16.82181319,179.1888587,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,11.3053167546828,452.212670187313,525,1.62505087000887e-09,0.586476167939991,0.965455143175371,0.166023830393863,0.0507800119635507,12.3096019951324
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","MysteryReef","Wailevu","WAI_MYS_Transect 5",-16.82181319,179.1888587,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,19.5049216401565,780.196865606261,259,4.99667004538019e-09,0.646912474482698,0.924343340340208,0.293336550484865,0.0969668764345997,17.8573381572435
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","SplitRock","Savusavu","SAV_SLR_Transect 1",-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Sheltered Reef Slope",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,7.31509018010154,292.603607204061,128,7.00412269575054e-11,0.67486140147558,0.958145815832688,0.255281056296646,0.0901058112190573,22.2843727903918
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","SplitRock","Savusavu","SAV_SLR_Transect 2",-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Sheltered Reef Slope",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,3.63628432334395,145.451372933758,154,3.13366405134776e-15,0.541909662477228,0.965143881608688,0.343546091694614,0.130666976506255,23.4942491542776
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","SplitRock","Savusavu","SAV_SLR_Transect 3",-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Sheltered Reef Slope",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,1.67003917915583,66.8015671662333,59,6.85272237598209e-13,0.734215178047817,0.93186763680294,0.309959167874008,0.108764086778577,16.8795700074054
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","SplitRock","Savusavu","SAV_SLR_Transect 4",-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Sheltered Reef Slope",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,7.73508506683011,309.403402673204,132,1.26773075266524e-09,0.700112458623255,0.87351995140404,0.252182128120737,0.0889521342271042,18.708814565154
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","SplitRock","Savusavu","SAV_SLR_Transect 5",-16.80662252,179.2922599,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Sheltered Reef Slope",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,9.03815181862406,361.526072744962,162,1.37732476845485e-09,0.741520270969084,0.946014948588085,0.34846261127716,0.12894126161382,20.4590216556984
"Yasawa","Muaira","Barefoot Manta","LittleWonders","Muaira","YA_LIW_Transect 1",-17.15925308,177.1671203,"Sheltered Reef Slope",0.070601173,7.5770392,4.7067151,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,2.44601786252678,97.8407145010712,88,2.8281434496668e-14,0.644670711174286,0.915936510700885,0.297947133800529,0.0974129411700006,20.814179203721
"Yasawa","Muaira","Barefoot Manta","LittleWonders","Muaira","YA_LIW_Transect 2",-17.15925308,177.1671203,"Sheltered Reef Slope",0.070601173,7.5770392,4.7067151,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,2.38308693455069,95.3234773820276,80,1.41683128127471e-14,0.694815302171153,0.947978955113611,0.253180700410248,0.0716514426884701,16.2435990702009
"Yasawa","Muaira","Barefoot Manta","LittleWonders","Muaira","YA_LIW_Transect 3",-17.15925308,177.1671203,"Sheltered Reef Slope",0.070601173,7.5770392,4.7067151,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,2.11123934397943,84.4495737591774,86,2.28727884324783e-12,0.758955970766537,0.95306838774736,0.258662832974251,0.0797114341911873,17.7479408146008
"Yasawa","Muaira","Barefoot Manta","LittleWonders","Muaira","YA_LIW_Transect 4",-17.15925308,177.1671203,"Sheltered Reef Slope",0.070601173,7.5770392,4.7067151,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,6.77252298254788,270.900919301915,142,1.6135175206126e-10,0.706947794597281,0.943293988727118,0.320179936428079,0.111692076035107,23.7454038687468
"Yasawa","Muaira","Barefoot Manta","LittleWonders","Muaira","YA_LIW_Transect 5",-17.15925308,177.1671203,"Sheltered Reef Slope",0.070601173,7.5770392,4.7067151,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,0.86640655894481,34.6562623577924,90,1.05696678378825e-13,0.62507439288354,0.838344880757257,0.145422825347274,0.0425552235464639,11.5357685975296
"Yasawa","Muaira","Barefoot Manta","MantaChannel","Muaira","YA_MAC_Transect 1",-17.1716061,177.1884218,NA,0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,14.8552646175635,594.21058470254,491,1.79128051742985e-10,0.556632442119085,0.904381255020259,0.201637215184494,0.062171650969083,12.1279477894116
"Yasawa","Muaira","Barefoot Manta","MantaChannel","Muaira","YA_MAC_Transect 2",-17.1716061,177.1884218,NA,0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,32.4609575991812,1298.43830396725,249,1.66678210608799e-10,0.563898944271633,0.853756669729058,0.260489632216223,0.102360083140425,23.0193209613543
"Yasawa","Muaira","Barefoot Manta","MantaChannel","Muaira","YA_MAC_Transect 3",-17.1716061,177.1884218,NA,0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,4.6055256760292,184.221027041168,302,1.72539591235437e-10,0.600646356304426,0.874988722139417,0.190662143868809,0.0507062466084547,10.7102227619152
"Yasawa","Muaira","Barefoot Manta","MantaChannel","Muaira","YA_MAC_Transect 4",-17.1716061,177.1884218,NA,0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,13.8963891405348,555.855565621392,207,3.85575717216856e-12,0.556846642699909,0.788561076386313,0.1869050177093,0.059791545277371,14.2957865064445
"Yasawa","Muaira","Barefoot Manta","MantaChannel","Muaira","YA_MAC_Transect 5",-17.1716061,177.1884218,NA,0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,8.67092908580625,346.83716343225,332,1.70229645872907e-09,0.625134574629097,0.948764474343055,0.19188202035923,0.0593564778101915,11.7996157807443
"Yasawa","Muaira","Barefoot Manta","ValiBeach","Muaira","YA_VAL_Transect 1",-17.16406392,177.1918663,"Sheltered Reef Slope",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,6.89454041481146,275.781616592459,209,4.52006070526885e-09,0.701782581012624,0.940944451777236,0.29791102615967,0.106660769097438,14.6863900422336
"Yasawa","Muaira","Barefoot Manta","ValiBeach","Muaira","YA_VAL_Transect 2",-17.16406392,177.1918663,"Sheltered Reef Slope",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,10.9445443181516,437.781772726062,280,3.93501813839558e-09,0.619088310721155,0.95020599899607,0.323869645633124,0.12809637902408,19.012954662022
"Yasawa","Muaira","Barefoot Manta","ValiBeach","Muaira","YA_VAL_Transect 3",-17.16406392,177.1918663,"Sheltered Reef Slope",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,6.11596784870609,244.638713948244,151,2.65326715481187e-10,0.694025887221098,0.955919994527024,0.279884691194146,0.0954680137011537,14.732863963622
"Yasawa","Muaira","Barefoot Manta","ValiBeach","Muaira","YA_VAL_Transect 4",-17.16406392,177.1918663,"Sheltered Reef Slope",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,6.93647313283988,277.458925313595,385,6.99309265277814e-10,0.708053062638477,0.977153757832965,0.215544075318789,0.0678261528593169,11.5108787682903
"Yasawa","Muaira","Barefoot Manta","ValiBeach","Muaira","YA_VAL_Transect 5",-17.16406392,177.1918663,"Sheltered Reef Slope",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,4.84651237914255,193.860495165702,338,2.50398731537643e-10,0.674420898734141,0.982310904968235,0.195363832974744,0.0613612057499932,9.87823335139374
"Yasawa","Muaira","Barefoot Manta","Vuvui","Muaira","YA_VUI_Transect 1",-17.19002182,177.1993791,"Terrestrial Reef Flat",0.072848953,10.474944,-5.7781749,"qoliqoli","Non-Adopter","None",0,"","Terrestrial Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,3.57759418632136,143.103767452854,92,3.75202135962612e-13,0.693573659073999,0.917143297413741,0.286407433004198,0.0933863441991513,18.488157671857
"Yasawa","Muaira","Barefoot Manta","Vuvui","Muaira","YA_VUI_Transect 2",-17.19002182,177.1993791,"Terrestrial Reef Flat",0.072848953,10.474944,-5.7781749,"qoliqoli","Non-Adopter","None",0,"","Terrestrial Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,5.83450296827627,233.380118731051,129,4.45990255763400e-12,0.665567227062761,0.878285014613485,0.293165656963721,0.10013517989182,28.5961338553187
"Yasawa","Muaira","Barefoot Manta","Vuvui","Muaira","YA_VUI_Transect 3",-17.19002182,177.1993791,"Terrestrial Reef Flat",0.072848953,10.474944,-5.7781749,"qoliqoli","Non-Adopter","None",0,"","Terrestrial Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,4.85796655998943,194.318662399577,219,7.29963991777107e-12,0.676603189615373,0.932586020521464,0.305468986032675,0.0998480460461035,12.9515306492677
"Yasawa","Muaira","Barefoot Manta","Vuvui","Muaira","YA_VUI_Transect 4",-17.19002182,177.1993791,"Terrestrial Reef Flat",0.072848953,10.474944,-5.7781749,"qoliqoli","Non-Adopter","None",0,"","Terrestrial Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,4.64647842043271,185.859136817309,85,7.33658424475634e-13,0.666707458724451,0.90230508056438,0.297133695296196,0.0955985058435956,17.8270495705277
"Yasawa","Muaira","Barefoot Manta","Vuvui","Muaira","YA_VUI_Transect 5",-17.19002182,177.1993791,"Terrestrial Reef Flat",0.072848953,10.474944,-5.7781749,"qoliqoli","Non-Adopter","None",0,"","Terrestrial Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,7.99348383068983,319.739353227593,274,3.23984707592422e-12,0.71963051275844,0.971417634888419,0.294676653376483,0.103062926663133,15.2140648916019
"Yasawa","Muaira","Barefoot Manta","YaCOW","Muaira","YA_COW_Transect 1",-17.16472821,177.1946053,"Outer Reef Flat",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Outer Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,12.7199621367983,508.798485471932,552,7.90045861574632e-09,0.702970090825074,0.981442386709904,0.172134128773087,0.0568932542177553,13.5643178081022
"Yasawa","Muaira","Barefoot Manta","YaCOW","Muaira","YA_COW_Transect 2",-17.16472821,177.1946053,"Outer Reef Flat",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Outer Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,10.4500030561503,418.000122246013,572,1.45991471567071e-08,0.617863365886346,0.956924711204273,0.287513868169743,0.0965983869319214,15.8274821247892
"Yasawa","Muaira","Barefoot Manta","YaCOW","Muaira","YA_COW_Transect 3",-17.16472821,177.1946053,"Outer Reef Flat",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Outer Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,14.5074684093888,580.298736375553,838,3.83853604890537e-09,0.657877839800419,0.978332409337225,0.156408674656914,0.0507712193861968,11.0126615461023
"Yasawa","Muaira","Barefoot Manta","YaCOW","Muaira","YA_COW_Transect 4",-17.16472821,177.1946053,"Outer Reef Flat",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Outer Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,58.3117567506455,2332.47027002582,646,2.04025841662808e-08,0.57153983137206,0.965493239221448,0.207253378701729,0.0763525055374958,15.9996595503989
"Yasawa","Muaira","Barefoot Manta","YaCOW","Muaira","YA_COW_Transect 5",-17.16472821,177.1946053,"Outer Reef Flat",0.063202888,8.5026398,-0.33094046,"qoliqoli","Non-Adopter","None",0,"None","Outer Reef Flat",47746,0.470154146,0.587112609,0,0.92371236,0.580678976,0.561052457,0.520451758,"Tourism","Melanesia","non-refugia",0.585998662,540.2162622,0,1217,3.152070761,0.000401614,-0.00432,-0.26223,0.18872,-0.287,0.28977,-0.11919,18.5346670209561,741.386680838245,876,2.6723100985803e-08,0.705719630897716,0.957398412813132,0.0964854080762491,0.0321456694179345,10.7073951294933
